image_name,caption
62-4.jpg,a group of red apples hanging from a tree
78-10.jpg,a person pulling a cow in a field with a plow
24-10.jpg,a bunch of white radishes with green leaves
35-11.jpg,a pagoda in the middle of a forest
41-12.jpg,a bowl of spinach on a table
29-2.jpg,a woman running a race in the street
22-6.jpg,a plate of food with meat and vegetables
69-3.jpg,a living room filled with furniture and a large window
14-13.jpg,a bunch of prickly balls hanging from a tree
23-1.jpg,a plate of spaghetti  on a table
42-13.jpg,a woman in a red and white dress and cherry blossoms
80-8.jpg,a hammer and a sickle on a wooden table
49-2.jpg,an old typewriter display in a shopping mall
6-6.jpg,a group of orange fish swimming in a fish tank
80-3.jpg,an old man cutting rice in a field
73-8.jpg,an aerial view of the roof of a wooden building
40-6.jpg,a pair of scissors sitting on top of a bag
16-3.jpg,a large pine tree in the middle of a forest
60-1.jpg,a cup of tea and a cup and saucer
78-9.jpg,a man is pulling an ox through a flooded field
63-2.jpg,a pile of fruit in a market with people in the background
54-18.jpg,a bowl of oatmeal with blueberries and walnuts on top
57-5.jpg,a cup of black coffee on a whiteucer
2-2.jpg,a large black bird with its wings spread over a baby crow
47-8.jpg,a man and a woman holding a child on a rowing machine
3-19.jpg,two chickens walking on a gravel
61-8.jpg,a person is holding a cup of iced coffee
50-14.jpg,a large gong is hanging from a red crane
54-7.jpg,a bowl of soup with meat in it on a wooden table
66-10.jpg,a bowl of food with fruit and nuts and a spoon
80-6.jpg,a display of different types of weapons on display
58-11.jpg,three bottles of milk sitting on a table
6-2.jpg,a group of koi fish swimming in a pond
80-10.jpg,a sickle shaped weapon laying in the grass
67-2.jpg,a person is holding a toilet paper dispenser with a plant on top of it
16-11.jpg,a pine tree with a cone on it
17-14.jpg,a bunch of pink flowers with green leaves
3-2.jpg,a group of chickens standing around a food bowl
58-8.jpg,a bottle of milk and two pitchers of milk on a table
69-10.jpg,a woman laying in a bed with a star wars poster on the wall
12-3.jpg,a tree lined street in a park
21-12.jpg,a close up of a white flower
9-3.jpg,a panda bear sitting on a wooden
38-11.jpg,a silver spoon isolated on a white background
31-4.jpg,a group of people playing in a swimming pool
41-6.jpg,a variety of bowls are displayed on a shelf
48-7.jpg,a woman in a dress playing a musical instrument
45-2.jpg,a group of people waiting to cross a street
53-2.jpg,a wooden bowl filled with dumplings on a table
78-2.jpg,an old wooden wagon sitting in the grass
79-9.jpg,a woman carrying baskets on her back on a street
75-8.jpg,a view of a mountain with buildings and trees
50-13.jpg,a drum set in a dark room
39-3.jpg,a knife on a wooden cutting board on a bench
20-12.jpg,a white lotus flower surrounded by green leaves
43-4.jpg,childrens clothes for sale in a market
21-1.jpg,two white lilies in a field of green leaves
93-12.jpg,a woman in a robe praying with her eyes closed
41-8.jpg,a metal bowl with a gold rim on a white pedestal
90-5.jpg,a red logo on the grass of a soccer field
65-9.jpg,a man holding a cantaloupe in a greenhouse
50-5.jpg,a person is playing a drum with a drumsticks
67-8.jpg,a woman and a child in a bathroom with sinks and urinals
85-12.jpg,a selection of pens arranged in a row on a wooden table
86-4.jpg,a box of colored pencils and crayons
13-2.jpg,a park with trees covered in yellow leaves
57-6.jpg,a cup of coffee and a cracker and a bottle of water on a table
35-13.jpg,a yellow flower is growing in the grass
53-12.jpg,the dough for the dumplings is ready to go into the oven
26-12.jpg,a pile of carrots with green shoots
6-17.jpg,a bunch of fish on a table at a market
48-8.jpg,a woman playing a musical instrument on a stage
63-8.jpg,a little girl sitting at a table with a bowl of strawberries
78-1.jpg,a man plowing a field with two horses
71-5.jpg,a group of people sitting around a table eating food
60-4.jpg,a tea pot and two cups of tea on a table
44-7.jpg,a group of women standing in front of a chandelier
27-7.jpg,a man hitting a tennis ball with a racquet
81-4.jpg,a man is using a shovel in a field
44-6.jpg,a group of women in colorful dresses standing in front of a pink backdrop
14-4.jpg,a group of trees in front of a white fence
49-3.jpg,two young girls playing a xylophone in a classroom
89-5.jpg,the stage of a theater with paintings on the wall
22-9.jpg,a bunch of lettuce sitting on a table
65-7.jpg,a smoothie with watermelon and melon slices on a table
14-7.jpg,a tree with a large trunk in a park
38-10.jpg,a bowl of soup on a plate with a spoon
23-8.jpg,a pile of potatoes in the dirt
52-10.jpg,a buffet of meats and other food on a table
8-4.jpg,two dogs sleeping on a blanket on a bed
22-8.jpg,a green bowl with a cabbage in it
57-13.jpg,a person pouring coffee into a coffee maker
68-9.jpg,a woman in the kitchen preparing food in a bowl
92-16.jpg,a group of people standing around a table with red umbrellas
21-5.jpg,a group of white lilies in a garden
80-4.jpg,a man working in a field of hay with a pitchfork
14-8.jpg,a woman is measuring a tree with a tape
90-10.jpg,a piece of red paper with a white pattern on it
61-11.jpg,a cup of iced coffee on a wooden table
66-8.jpg,three people standing under a tree with bananas
72-6.jpg,an entrance to a temple with red lanterns
24-9.jpg,a bunch of bok choy on a white surface
78-3.jpg,a brown cow pulling a plow in a field
3-6.jpg,a group of chickens standing in the grass
20-2.jpg,a red water lily with its reflection in the water
70-4.jpg,two people sitting on couches in a living room
26-3.jpg,a pile of orange carrots with green leaves
77-11.jpg,a baseball bat laying on the ground on the sidewalk
82-4.jpg,a pencil case with colored pencils on a table
54-16.jpg,a bowl of oatmeal with fruit and a spoon
1-11.jpg,a small bird sitting on a bird feeder
60-11.jpg,a group of plastic bags filled with food hanging from a string
58-6.jpg,milk on display in a supermarket
58-3.jpg,milk in a display case at a grocery store
5-10.jpg,a hummingbird drinking from a yellow flower
23-14.jpg,a bunch of new potatoes on a cutting board
84-11.jpg,three different types of knives hanging on a wall
1-2.jpg,a small bird perched on a tree branch
4-6.jpg,a white egret walking through the water
25-15.jpg,a bunch of vegetables sitting on a table
19-17.jpg,a bunch of white and pink flowers
66-3.jpg,a gift box with three different kinds of chocolates
32-11.jpg,a red piece of paper with a bunch of codes on it
9-12.jpg,four panda bears sitting on the ground eating bamboo
86-1.jpg,a box of colored pencils and a box of candies
64-6.jpg,a plate of donuts covered in sugar on a table
5-5.jpg,a hummingbird flying around a red feeder
56-15.jpg,a platter of sushi and rolls on a black
77-3.jpg,a row of different gardening tools in front of a wall
8-9.jpg,two dogs playing with each other in a field
40-2.jpg,a hand holding a pair of black scissors
36-15.jpg,people walking through a park at night
88-9.jpg,a group of statues of people standing next to an elephant
3-9.jpg,a chicken and three chicks walking in the dirt
36-7.jpg,a red heart is surrounded by red flowers
71-4.jpg,a dining table with a view of a city at night
94-8.jpg,a group of people standing in a church with a priest
41-13.jpg,a bowl of grapes next to a bowl of fruit and a glass of milk
41-14.jpg,a pair of chopsticks sitting next to a bowl
35-16.jpg,a row of houses on the water in an old town
57-12.jpg,a coffee mug on a table next to a coffee maker
6-22.jpg,a dog laying on the ground next to a dead fish
87-14.jpg,two women in theatrical costumes on a stage
52-2.jpg,a pan of soup with meat and greens in it
11-10.jpg,a brown horse standing in a field
3-15.jpg,a rooster and a chicken standing in a field
29-1.jpg,the runners of the race in the washington dc marathon
52-14.jpg,a person eating food with chopsticks on a table
59-2.jpg,a box of coca cola bottles on a table
22-1.jpg,a bunch of cabbage and lettuce on a table
34-9.jpg,the word 2002 written in the sand on the beach
39-16.jpg,a cutting board with cherries and a knife on a table
39-9.jpg,a cutting board with a bunch of vegetables and a knife
25-11.jpg,a head of broccoli isolated on a white background
56-16.jpg,a plate of food with rice and chicken and vegetables on it
81-8.jpg,a shovel digging into the ground
67-14.jpg,a black and white cat standing on top of a toilet
69-4.jpg,a little girl sitting on a bed with pillows
51-5.jpg,a man in a suit blowing into a bugle microphone
14-17.jpg,a large tree with branches and leaves against the sky
51-3.jpg,a statue of a man blowing into a trumpet
94-9.jpg,a group of people praying in a church
56-2.jpg,pinch of rice in a bowl of water
77-4.jpg,a bunch of shovels and other tools in a wall
47-7.jpg,a man sitting in a chair playing a stringed instrument
6-27.jpg,a shark with its mouth open in the water
38-5.jpg,three spoons laying on top of each other on a table
38-8.jpg,a group of tarnished spoons sitting next to each other
20-3.jpg,a pink lotus flower next to a green plant
52-6.jpg,a person cooking food in a pan on a stove
6-18.jpg,a row of fish hanging on a pole at a fish market
6-11.jpg,a large shark swimming in the ocean with other sharks
55-15.jpg,a basket filled with rice on a table
24-1.jpg,a black plate topped with greens and pasta
27-5.jpg,a young boy hitting a tennis ball with a racket
61-10.jpg,a glass of bubble tea on a table
61-1.jpg,a row of plastic cups filled with iced coffee
82-3.jpg,a plastic box with tools on a desk
15-6.jpg,a forest of birch trees on a hill
88-1.jpg,a group of horses on display in a museum
68-10.jpg,a woman in a kitchen preparing food on a stove
3-4.jpg,a group of chickens are standing in the grass
33-13.jpg,a piece of pie on a plate on a table
6-7.jpg,two goldfish swimming in a fish tank
26-7.jpg,a basket of carrots and greens on the ground
6-16.jpg,a pile of fish on display at a market
77-7.jpg,a rake is laying in the grass next to a pile of dirt
74-8.jpg,people walking down a street in an old town
43-2.jpg,a group of men standing together in a living room
9-2.jpg,two panda bears sitting on the ground eating bamboo
79-6.jpg,a group of people in a field with a plane
87-4.jpg,a crowd of people sitting in an auditorium looking at a stage
66-2.jpg,a bowl of cookies and a bowl of fruit on a table
19-16.jpg,a group of yellow orchid flowers in front of a wall
46-7.jpg,a man with his arms crossed with a shirt that says great tree of civitas
85-2.jpg,a variety of pens on a white table
14-12.jpg,a large group of green plants in a field
42-17.jpg,a woman in a kimono sitting in a bamboo forest
62-8.jpg,a group of people picking apples in a field
62-7.jpg,three red apples on a wooden table with an apple cut in half
59-8.jpg,a coca cola bottle with a glove and a christmas tree
35-9.jpg,a man standing next to a fire on a street
21-6.jpg,a white flower with water droplets on it
11-12.jpg,a brown and white horse wearing a bridle
83-11.jpg,a sign in a foreign language on the side of a building
36-1.jpg,a bedroom with a bed and a red curtain
48-2.jpg,a group of girls playing musical instruments in a orchestra
55-8.jpg,a bowl of beef noodle soup with a white spoon
55-14.jpg,a bunch of noodles hanging from a fork
94-5.jpg,a church with rows of benches and a church altar
46-4.jpg,a man wearing a white shirt with asian characters on it
3-16.jpg,a group of chickens walking on the ground
59-6.jpg,a coca cola bottle on a white background
31-8.jpg,a person swimming in a pool in the snow
17-7.jpg,a bunch of white flowers in a field
54-14.jpg,three bowls of soup on a silver tray
26-5.jpg,a carrot sticking out of the ground
63-1.jpg,a large group of people standing around a pile of tomatoes
78-4.jpg,a man pulling a cow through a flooded field
51-8.jpg,a group of people in red robes blowing horns
20-8.jpg,a pink flower with green leaves in a pond
88-6.jpg,a large building with a herd of sheep in it
5-2.jpg,a person holding a small hummingbird in their hand
54-2.jpg,a bowl of soup on a table with a colorful table cloth
36-10.jpg,people releasing lanterns into the sky at night at the lantern festival
10-8.jpg,a herd of cows standing in a field
38-4.jpg,four white spoons with food in them sitting on a tray
35-1.jpg,a group of lanterns hanging from a ceiling
32-10.jpg,a group of people in yellow and red costumes on a street
71-7.jpg,a man and a woman sitting at a table
4-1.jpg,a group of white birds standing in the water
65-4.jpg,a person holding a cantaloupe in a greenhouse
56-1.jpg,a bowl of rice and a bowl of soup on a table
42-10.jpg,two women walking in a park next to a scooter
93-10.jpg,a group of monks walking by the water with an umbrella
47-6.jpg,a man playing a musical instrument with a group of musicians
75-13.jpg,a row of white houses on the side of a street
19-5.jpg,a bunch of pink and white flowers on a plant
39-8.jpg,a person cutting up tomatoes on a cutting board
5-14.jpg,a hummingbird flying next to a purple flower
20-6.jpg,two pink lotus flowers in a pond
40-1.jpg,a pair of pink scissors in a package on a table
6-36.jpg,a large black and yellow fish swimming in the ocean
80-2.jpg,a man standing in a field with a tool in his hand
60-5.jpg,a bowl of green tea next to a bowl of yellow liquid
52-20.jpg,a pot of soup next to a bunch of glass jars
39-2.jpg,a sliced cucumber on a cutting board with a knife
42-12.jpg,a group of people walking on a runway
11-7.jpg,two horses grazing in a field
73-12.jpg,a view of an oriental building from the inside
59-3.jpg,a group of coca cola bottles sitting on a table
17-5.jpg,a group of purple flowers with yellow centers
63-4.jpg,a woman holding up a bunch of fruit in a market
70-5.jpg,a living room with a tv and bags on the floor
83-3.jpg,a blackboard with mathematical equations on it
39-19.jpg,a cutting board topped with slices of ham on a cutting board
17-8.jpg,a group of white and yellow flowers in a field
72-3.jpg,two men are walking through a garden
46-11.jpg,a black tshirt with a picture of a nun on it and the words and
45-3.jpg,a group of people standing in front of a building
50-6.jpg,a drum kit with two drum sticks on top of it
34-4.jpg,fireworks exploding in the sky at night
20-14.jpg,a yellow flower with green leaves in the water
17-12.jpg,a close up of a white daisy with a green background
42-15.jpg,a woman in a kimono sitting in a garden
14-6.jpg,a tree lined road with a car driving down it
46-3.jpg,a couple of people standing next to each other
56-5.jpg,a bowl of fried rice with shrimp and vegetables
14-5.jpg,a large tree with green leaves on it
93-8.jpg,a group of women in orange robes walking down a sidewalk
2-3.jpg,a group of black birds eating from a bowl on the grass
35-6.jpg,a stone bench with a table in the middle
52-9.jpg,a person stirring a pot of food with a spoon
84-6.jpg,a person writing chinese characters on a piece of paper with a brush
55-20.jpg,a bowl of noodles with meat and vegetables and chopsticks
6-38.jpg,a large yellow fish in a glass tank
85-9.jpg,a person writing with a pen on a book
56-4.jpg,a woman is holding a plate of rice
19-10.jpg,a bunch of white flowers on a tree
28-7.jpg,a group of young men playing a game of basketball
25-1.jpg,a pile of broccoli piled on top of each other
30-12.jpg,a person kicking a soccer ball on a field
28-10.jpg,a group of people playing basketball on a basketball court
53-8.jpg,a plate of dumplings on a table with other plates of food
80-1.jpg,a man holding a blade in a field
70-12.jpg,a woman sitting on a couch with two stuffed animals
93-11.jpg,a group of monks in yellow and red robes on a red carpet
85-13.jpg,a hand holding a black pen on a notebook
16-12.jpg,a large rock with a tree on top of it
60-10.jpg,a cup of tea and some green herbs on a table
56-6.jpg,a plate of fried rice with vegetables on a table
59-13.jpg,a bottle of coke sitting on a table
21-9.jpg,a white and pink flower in the grass
80-11.jpg,a man is carrying a stick and a shovel
63-5.jpg,a display of grapes and other fruit at a market
14-1.jpg,the trunk of a large tree
27-6.jpg,a man playing a game of ping pong on a table
73-13.jpg,an aerial view of a large circular building with umbrellas
85-7.jpg,a hand holding three pens on a table
17-6.jpg,a vase filled with white and yellow flowers
70-6.jpg,a group of people standing around a living room filled with furniture
60-13.jpg,a black teapot and a cup on a table
33-5.jpg,a heart shaped cookie in a pan next to bananas
89-2.jpg,a large group of people standing around in a room
22-10.jpg,a pile of shredded cheese on a cutting board
43-1.jpg,a group of three men wearing red and black jacket with red embroidery
25-8.jpg,a bunch of different types of cauliflower on a table
79-10.jpg,a group of men sitting on steps with poles
93-7.jpg,a man in a red robe sitting at a table praying
23-3.jpg,a pile of potatoes on a towel in front of a pot
48-6.jpg,a woman in a blue dress holding a guitar
16-5.jpg,a small bonsai tree in a pot
51-7.jpg,a man wearing a hat smoking a pipe
94-16.jpg,the front of a building with chinese writing on it
53-3.jpg,a plate of dumplings on a wooden table
46-2.jpg,a group of t shirts hanging on a fence
91-8.jpg,a group of
62-9.jpg,two men looking at fruit in a grocery store
27-3.jpg,two men playing a game of ping pong
6-26.jpg,a tiger shark swimming in the ocean
26-2.jpg,a bunch of carrots on a rock
52-17.jpg,a pile of meat on a plate on a table
20-4.jpg,a pink water lily with a bud in a pond
54-6.jpg,a bowl of soup and bowls of food on a table
25-14.jpg,a close up of a piece of broccoli on a white surface
67-13.jpg,a cat sitting on top of a toilet in a bathroom
32-6.jpg,people walking around a market with a chinese god statue
56-18.jpg,a plate of sticky rice balls on a white plate
56-20.jpg,a bowl of food on a wooden table
30-4.jpg,two men playing soccer on a field with a soccer ball
88-7.jpg,a group of people standing next to a statue of a horse
7-8.jpg,a rat is standing on the grass
70-7.jpg,a group of people sitting around a coffee table
44-9.jpg,a red dress with flowers in a display case
41-10.jpg,a bowl of popcorn on a white table
21-7.jpg,two white flowers in front of a window
42-1.jpg,two women in dresses standing on steps with an umbrella
72-9.jpg,a little boy standing outside of a building
31-6.jpg,a man swimming in a swimming pool
67-4.jpg,a row of yellow toilet stalls in a public bathroom
7-5.jpg,a brown mouse sitting on the ground
16-6.jpg,a small tree in front of a building
57-9.jpg,a cup of coffee on a wooden table
70-1.jpg,a woman sitting on a couch watching tv in a living room
91-1.jpg,a young girl sitting at a table in a sushi restaurant with chopsticks
37-4.jpg,a white plate of food on a table
18-3.jpg,an image of some pink and white flowers
4-9.jpg,four white birds walking on the beach
16-9.jpg,a snow covered field with trees and a fence
2-5.jpg,a bird perched on a metal bird feeder
71-8.jpg,a man and woman sitting at a kitchen table with a cat
3-3.jpg,a group of chickens eating out of a tin feeder
67-1.jpg,a bathroom with a toilet a sink and a shower
45-8.jpg,a woman standing on a sidewalk talking on her cell phone
50-8.jpg,a group of djembe drums on a table
51-11.jpg,two vases are hanging on a wall
13-1.jpg,a tree with yellow leaves on it
9-1.jpg,a panda bear laying on top of a tree branch
37-2.jpg,a basket of food and chopsticks on a table
1-7.jpg,two birds sitting on top of a bird antenna
25-16.jpg,a close up of a head of cauliflower in a plant
66-7.jpg,a yellow racket hanging from a fruit tree
60-3.jpg,two cups of tea sitting on a bamboo table
87-5.jpg,two women in oriental costumes standing at a table
37-9.jpg,a bowl of food with noodles and vegetables and chopsticks
5-13.jpg,a hummingbird is flying up to a purple flower
65-8.jpg,a person cutting a piece of food on a cutting board
82-2.jpg,a group of colored pencils in a circle
67-12.jpg,a toilet in a corner of a bathroom
79-8.jpg,a woman walking through the woods with a stick on her shoulders
85-4.jpg,a man with a hole in his shirt and a blue tie
40-8.jpg,a pair of scissors sitting on a table next to some snow flakes
16-10.jpg,a pine tree against a blue sky
36-9.jpg,two teddy bears sitting on top of a red pillow
57-2.jpg,two cups of coffee in a pile of coffee beans
41-11.jpg,a bowl of food with noodles and vegetables and chopsticks
46-8.jpg,a young woman wearing glasses and a yellow shirt with a smiley face on it
6-28.jpg,a shark in the water with other fish
36-3.jpg,a display of pink blossoming trees in a lobby
20-19.jpg,a white lotus flower in front of a green leaf
60-7.jpg,three blue and white cups of tea on a table
2-1.jpg,a black bird standing on the ground with its mouth open
2-9.jpg,a black bird standing next to a trash can
81-1.jpg,an axe and a knife on the ground
94-10.jpg,a church with a cross on the wall and a crowd of people sitting in church
20-18.jpg,a group of lotus flowers on the water in a pond
33-6.jpg,a tea pot and a cake on a table
82-7.jpg,a group of colored pencils and a drawing of
15-16.jpg,a stack of sticks with white and brown wood
94-15.jpg,the facade of a church with a cross on top of it
87-6.jpg,a group of people on a stage in a performance
23-12.jpg,a person holding potatoes in their gloves
6-3.jpg,a group of koi fish in the water at a fish market
91-6.jpg,a young boy writing on a table with a pen
37-12.jpg,a wooden cutting board with sushi and chopsticks on it
29-19.jpg,a woman wearing pink shoes on the sidewalk
53-16.jpg,a batch of doughnuts sitting in a box
93-1.jpg,a golden buddha statue sitting on a pile of candles
33-4.jpg,a blue plate with yellow cookies on a table
3-7.jpg,a group of chickens standing together in the dirt
79-2.jpg,a group of people walking down a path with a bridge
57-11.jpg,a close up of a pile of coffee beans
60-8.jpg,a white bowl of herbal tea next to some cookies
64-7.jpg,two young boys in chef uniforms preparing cherries in a pot
86-9.jpg,a young girl is looking at a painting on a wall
56-9.jpg,a plate of food with rice and meat and a spoon
47-2.jpg,a row of skis leaning against a wooden wall
55-4.jpg,a plate of pasta with pesto and cheese on it
73-1.jpg,an aerial view of three circular buildings in a field
5-7.jpg,a hummingbird perched on a bird feeder
29-7.jpg,a woman running in a race on a brick street
88-12.jpg,a statue of a man and a horse in a museum
50-7.jpg,a drum shell with some water on it
81-2.jpg,two people working in a garden with a shovel
8-5.jpg,a pair of dalmatian dogs sitting next to each other
42-11.jpg,a group of women wearing costumes in a building
15-17.jpg,a group of white birch trees in the forest
53-15.jpg,a plate of food with dumplings and a bowl of salsa
61-9.jpg,a glass of milk and a bowl of food on a table
28-6.jpg,two men playing basketball on a basketball court
81-5.jpg,a man holding a shovel in a field
23-7.jpg,a pile of potatoes with a potato peeler
42-14.jpg,a woman in a green dress standing on a path
90-6.jpg,a young boy cutting paper with scissors on a table
45-13.jpg,a man in a suit and bow tie standing next to a table
8-11.jpg,a small brown dog with its tongue out
25-3.jpg,a pile of broccoli sitting next to other vegetables
59-1.jpg,a glass of coke and a bottle of coca cola
18-6.jpg,a bunch of pink peonies in a vase
48-3.jpg,a group of girls playing musical instruments in front of a laptop computer
3-13.jpg,a group of chickens with their feet on a ball
76-8.jpg,a pagoda in front of a tree in a park
23-16.jpg,a pile of french fries on a table
51-4.jpg,a young boy playing a bugle in front of a microphone
75-3.jpg,a group of people standing outside of a building
81-3.jpg,a man is shoveling dirt into a hole in the ground
11-4.jpg,a group of horses eating hay in a field
16-2.jpg,a foggy forest with trees in the fog
89-6.jpg,two women sitting on a train looking out a window
56-11.jpg,a bowl of rice with sesame seeds on a table
9-15.jpg,a panda bear sitting on a wooden bench
36-4.jpg,a close up of a pile of red and white candy with red and gold hearts
75-11.jpg,a construction site with a pile of dirt in front of a building
54-9.jpg,a spoonful of honey in a bowl on a table
59-7.jpg,a can of coca cola coke on a table
32-1.jpg,a group of people standing under red lanterns
36-6.jpg,a red heart with a love message on it
70-11.jpg,a living room filled with balloons and a couch
92-3.jpg,a group of people standing in front of a temple
90-1.jpg,a person is cutting a piece of red paper with scissors
10-3.jpg,a herd of cows walking down a road
24-6.jpg,a plant with green leaves in a garden
94-1.jpg,a cross on top of a church with the stars in the sky
24-12.jpg,a display of bunches of green and white vegetables
79-4.jpg,a man is pulling a cart with a bird cage
91-2.jpg,two children are writing chinese characters on a table
36-13.jpg,a row of colorful flags hanging from a temple
94-4.jpg,a group of people sitting in a church
87-10.jpg,a group of men and women in costumes riding horses
4-10.jpg,two white birds flying over a surfboard in the water
65-6.jpg,a bowl of fruit sitting on a plate on a table
32-3.jpg,people walking down a street with red trees
47-13.jpg,a woman sitting in a chair holding a violin
92-5.jpg,the altar of the temple of 10000 buddhas with red lanterns
50-9.jpg,a pair of percussion drums in a room
33-10.jpg,a full moon in the night sky over a hill
25-13.jpg,a white cauliflower with green leaves on a black background
64-5.jpg,two packs of coca cola hot dogs with strawberries
33-12.jpg,two buns with chinese writing on them on a plate
53-13.jpg,a wooden bowl filled with dumplings on a table
79-12.jpg,a man walking down a path with a bunch of belongings
60-12.jpg,a mortar and pestle filled with green herbs and a wooden spoon
92-14.jpg,a group of men standing around a table in a market
79-1.jpg,a person walking down the street with baskets of vegetables
92-7.jpg,a man in a red robe and a priest looking at a table
22-2.jpg,a close up of a bunch of vegetables
19-9.jpg,flowers wrapped in purple paper on a table
15-15.jpg,a forest of tall trees with a cloudy sky
66-1.jpg,a bowl of nuts next to a box of nuts
44-2.jpg,a woman in a pink dress walking down the floor
74-3.jpg,a boat in a river in an old town
54-15.jpg,a bowl of oatmeal with berries on top
48-1.jpg,two girls playing musical instruments in a classroom
84-3.jpg,a pen and chinese writing on a piece of paper
14-10.jpg,a tree lined street in front of a building
68-4.jpg,a man holding a cucumber in a kitchen with vegetables
83-7.jpg,a group of people sitting in a classroom watching a presentation
66-9.jpg,a person is holding a basket of fruit
13-8.jpg,a group of trees with yellow leaves on the ground
12-1.jpg,a weeping willow tree next to a river
41-9.jpg,a bowl of cherries sitting on a table
20-10.jpg,two pink water lilies in a pond with lily pads
33-11.jpg,a group of people standing under red lanterns at night
33-8.jpg,a christmas tree made out of lanterns in a parade at night
9-5.jpg,a panda bear sitting in the grass eating bamboo
6-25.jpg,a shark in the water with its mouth open
83-9.jpg,a group of children in a classroom with a teacher
89-1.jpg,a crowd of people standing around a market at night
4-14.jpg,a white bird flying over a body of water
23-2.jpg,a display of potatoes in baskets at a market
46-10.jpg,a white t shirt on a black background
24-4.jpg,a head of lettuce on a white background
86-7.jpg,a man drawing on a blackboard with a drawing of a giraffe
18-2.jpg,a group of pink flowers on a bush in a garden
72-10.jpg,a model of a temple made out of lego
73-10.jpg,an aerial view of a building in a rural village
55-16.jpg,a plate of pasta with vegetables on a table
36-2.jpg,a hotel room with two beds decorated with balloons
92-18.jpg,a picture of a yin and yang symbol on a green and yellow frame
69-2.jpg,two people sitting on a couch reading books
88-3.jpg,a woman holding a baby next to a statue
46-6.jpg,a man sitting on a chair wearing a white shirt and jeans
26-4.jpg,a group of carrots sitting on the ground
55-5.jpg,a bowl of noodles next to a packet of noodles
64-1.jpg,two bottles of ketchup on a table with a bowl of fruit
3-11.jpg,a rooster standing in the grass near some plants
50-10.jpg,different views of a percussion drum set
35-10.jpg,two pieces of yellow soap with red packaging on a table
