image_id,caption,label,hypothesis
3897974076,a group of people are climbing up a tall tower,entailment,Une femme et deux enfants montent des escaliers.
4115261994,a large crowd of people standing around a fire,entailment,Un groupe de personnes marche sur une place.
4115261994,a large crowd of people standing around a fire,neutral,Un groupe de personnes marche à travers le gaz lacrymogène.
4115261994,a large crowd of people standing around a fire,contradiction,Un groupe de personnes danse pendant la journée.
4485090958,a woman standing in front of a building,neutral,La femme a une réunion importante dans l'immeuble aujourd'hui.
4485090958,a woman standing in front of a building,contradiction,Un chien monte les marches d'un immeuble en courant.
4485090958,a woman standing in front of a building,entailment,Il y a plusieurs personnes à l'extérieur d'un immeuble.
4485090958,a woman standing in front of a building,contradiction,Un père regarde sa femme et son fils.
4485090958,a woman standing in front of a building,entailment,Une personne parle à un enfant pendant qu'une autre personne les regarde.
4485090958,a woman standing in front of a building,neutral,Une femme regarde une mère parler à son jeune fils.
4581834644,a man and a girl sitting at a table,contradiction,Un couple mange à l'intérieur à une table et pointe quelque chose du doigt.
4581834644,a man and a girl sitting at a table,neutral,L'homme pointe un voleur à la tire.
4581834644,a man and a girl sitting at a table,entailment,Les gens mangent dehors à une table.
4702657446,a woman is standing in front of a washing machine,entailment,Une personne séchant des vêtements
4702657446,a woman is standing in front of a washing machine,contradiction,Personne ne sèche des vêtements.
4715587253,a woman singing on a microphone with a child,entailment,Une femme chante.
4715587253,a woman singing on a microphone with a child,contradiction,Une femme récite de la poésie sur scène.
4715587253,a woman singing on a microphone with a child,neutral,Une femme blonde chante et danse sur scène.
4846892973,a group of people standing on a pier by the ocean,neutral,Ils vont à la pêche.
4846892973,a group of people standing on a pier by the ocean,entailment,Six ou sept personnes sont debout sur une jetée.
4846892973,a group of people standing on a pier by the ocean,contradiction,Ils sont dans un bateau.
4868221344,a man and a woman sitting on the ground,entailment,L'homme et la femme sont assis.
4868221344,a man and a woman sitting on the ground,contradiction,L'homme et la femme se tiennent debout.
4868221344,a man and a woman sitting on the ground,neutral,L'homme et la femme sont mariés.
4914029409,a little boy riding a bike down a street,neutral,Une mère et son fils font du vélo dans une rue avec d'autres personnes.
4914029409,a little boy riding a bike down a street,contradiction,Un groupe de personnes change un pneu de vélo.
4914029409,a little boy riding a bike down a street,entailment,Un groupe de personnes fait du vélo ensemble dans une rue.
4914029409,a little boy riding a bike down a street,neutral,"Un groupe d'amis fait du vélo dans une rue, tous portant leurs casques."
4914029409,a little boy riding a bike down a street,contradiction,"Un groupe d'amis attrape leurs vélos, se préparant pour le tour de vélo matinal."
4914029409,a little boy riding a bike down a street,entailment,Un groupe de cyclistes se trouve dans une rue à l'extérieur.
4923272200,a man playing a saxophone in the street,entailment,Un homme joue d'un instrument dans la rue près d'autres personnes.
4923272200,a man playing a saxophone in the street,neutral,Un homme essaie de gagner de l'argent en jouant pour d'autres personnes dans la rue.
4923272200,a man playing a saxophone in the street,contradiction,Une femme vole à travers le pays.
4928783075,a young boy flying a kite in a field,entailment,Un petit garçon joue dans un champ.
4928783075,a young boy flying a kite in a field,neutral,Un petit garçon joue dans le champ parce que sa mère l'a viré de la maison.
4928783075,a young boy flying a kite in a field,contradiction,Un petit garçon joue aux jeux vidéo à l'intérieur.
4958466857,two men sitting on the sidewalk with a dog and a sign,entailment,Deux hommes sont assis en plein air dans une zone urbaine.
4958466857,two men sitting on the sidewalk with a dog and a sign,contradiction,Ces deux hommes analphabètes ont convaincu leur chien d’écrire un panneau de mendiant pour eux.
4958466857,two men sitting on the sidewalk with a dog and a sign,neutral,Deux chercheurs scientifiques déguisés effectuent des recherches.
4958466857,two men sitting on the sidewalk with a dog and a sign,neutral,Le chien est un chihuahua
4958466857,two men sitting on the sidewalk with a dog and a sign,entailment,Des gens avec un chien
4958466857,two men sitting on the sidewalk with a dog and a sign,entailment,Deux SDF s'appuient sur un mur avec un chien.
4958466857,two men sitting on the sidewalk with a dog and a sign,contradiction,Deux hommes sont propriétaires de maison.
4958466857,two men sitting on the sidewalk with a dog and a sign,neutral,Deux amis sont assis contre un mur avec leur chien de compagnie.
5716554915,a woman laying on a yoga mat in a yoga room,neutral,Une artiste se détend dans son atelier.
5716554915,a woman laying on a yoga mat in a yoga room,entailment,Il y a une personne dans une pièce.
5716554915,a woman laying on a yoga mat in a yoga room,contradiction,Une femme dort pendant que le clair de lune filtre par la fenêtre.
