image_name,caption
18-21.jpg,a variety of vegetables on a cutting board on a table
68-12.jpg,a man doing workouts on a piece of exercise equipment while another man looks on
71-11.jpg,two men working in a field with a shovel
54-10.jpg,a cup of coffee and a piece of cake on a plate
43-5.jpg,a group of musicians playing instruments in a church
89-9.jpg,a group of people standing on a stage with christmas presents
5-4.jpg,two black birds sitting on a tree branch
14-21.jpg,a vase filled with red roses sitting on a table
64-4.jpg,a green kitchen with green cabinets and a white island in the middle
74-1.jpg,an old hammer with a wooden handle on a brown background
56-12.jpg,a counter in a bakery with jars of food on it
10-12.jpg,a large herd of buffalo grazing in a field
14-5.jpg,a person holding a red rose in their hand
72-8.jpg,an axe with a wooden handle isolated on a white background
22-2.jpg,a group of young men playing basketball on a court
83-9.jpg,a man sitting in a chair painting a painting of a person
16-22.jpg,a group of potted plants sitting on a table
65-11.jpg,a small bathroom with a toilet and a window
82-4.jpg,a statue of a man holding a gun next to a statue of a soldier
13-4.jpg,a small kitten looking at the camera
10-5.jpg,a large elephant standing in the grass
45-2.jpg,a man in a red shirt playing a piano
16-17.jpg,a field of flowers on a hill
12-7.jpg,a baboons face with its mouth open
55-3.jpg,a group of beer bottles sitting on a table
17-11.jpg,a person holding a bowl of spinach and other greens
78-5.jpg,a pen sitting on top of an open notebook
41-7.jpg,a group of different colored neckties with different patterns on them
70-1.jpg,a pool and a building with a thatched roof
88-12.jpg,a group of hats with religious symbols on them
64-1.jpg,a pot boiling on top of a stove
11-10.jpg,a donkey standing next to a tree in the dirt
51-11.jpg,a plate of food with meat and beans and lettuce
71-8.jpg,a baseball bat and a ball on the grass
7-20.jpg,a leopard playing with a ball in its mouth
87-6.jpg,a man sitting on the ledge of a temple praying
20-5.jpg,a person holding a head of cabbage in a garden
33-10.jpg,a cup of coffee next to a blue pot
72-6.jpg,a hammer laying on a striped carpet
60-6.jpg,a bunch of bunches of green bananas hanging from a tree
46-4.jpg,a wooden flute sitting on top of a white table
17-15.jpg,a plant with green leaves on a table
32-2.jpg,a stack of plates with spoons on top of them
78-6.jpg,two blue mechanical pencils on a white
62-8.jpg,a pineapple cut in half on a table
10-23.jpg,a herd of animals standing in a field
13-12.jpg,a cat laying on the ground in the grass
10-22.jpg,a group of animals in the mud
8-6.jpg,an elephant walking down a dirt road next to trees
61-11.jpg,a close up of an orange cut in half
84-3.jpg,a large crowd of people praying in front of a mosque
39-3.jpg,a man wearing glasses and a hat with a suit and tie
46-11.jpg,a woman wearing sunglasses playing a instrument with a microphone
13-17.jpg,a cat yawning on a rock with its mouth open
48-4.jpg,a bowl of rice with nuts on a white plate
36-10.jpg,a group of men cooking over a stove in a room
7-18.jpg,a leopard and its cub sitting on a tree branch
62-1.jpg,a pineapple cut in half with some slices
14-20.jpg,a close up of red roses in a garden
4-7.jpg,a baby chicken and chicks in a cage
15-9.jpg,two sunflowers in a field of sunflower seeds
76-5.jpg,a blue book on a white
88-9.jpg,a symbol of a menorah on the wall of a building
63-8.jpg,a woman standing in a tree with an avocado
10-1.jpg,a close up of a wildebeest with horns
19-22.jpg,a bunch of carrots with dirt on them
75-9.jpg,a green tractor parked in a parking lot
54-5.jpg,two cups of coffee are sitting next to each other
9-22.jpg,a dog running through a field
5-6.jpg,a black bird perched on a tree branch
22-5.jpg,a young boy dribbling a basketball on a court with people watching
82-5.jpg,a group of people standing next to a statue
40-3.jpg,three pairs of shoes sitting on a bench
45-11.jpg,a baby grand piano sitting on the side of a sidewalk
17-9.jpg,a group of people standing in a dirt field
70-10.jpg,a view of the rear of the house from the terrace of the backyard
76-9.jpg,an older man sitting in front of a book shelf
14-11.jpg,a heart shaped box filled with red and white roses
8-23.jpg,an elephant walking across a road with cars
16-10.jpg,a woman holding a bouquet of white roses
9-11.jpg,a black dog with big ears looking at the camera
54-9.jpg,three plates of food and two cups of coffee on a table
49-3.jpg,a white paper plate with slices of kalamos on it
7-3.jpg,a leopard sitting in front of a tree
69-7.jpg,a man standing in front of a building
82-10.jpg,a statue of a man holding a sword on top of a building
9-3.jpg,a brown dog laying in the grass
90-2.jpg,a large crowd of children standing in a church
84-4.jpg,a pile of books on a table
1-14.jpg,a green parrot sitting on top of a stick
54-6.jpg,a cup of coffee on a plate with biscuits and chips
9-8.jpg,a man standing with a dog on a dirt road
5-8.jpg,a black bird standing on a rock in a field
54-11.jpg,a plate of food with a sandwich and a cup of coffee
43-10.jpg,a group of men playing guitar in a field
55-7.jpg,a boy sitting on a bench holding a bottle of beer
71-5.jpg,a man is working in a field with a stick
92-8.jpg,a group of people walking down a street
40-6.jpg,a pair of blue sandals sitting on a wooden wall
70-2.jpg,a building with people walking in front of it
56-6.jpg,a cup of coffee with a piece of chocolate
13-23.jpg,a group of cats laying on a window sill
19-11.jpg,a bunch of carrots sitting on the ground
6-11.jpg,a brown cow standing in a field of grass
20-6.jpg,a head of cabbage sitting in a blender
6-10.jpg,a herd of cows grazing in a field
19-21.jpg,a bunch of carrots and lettuce and a lemon on a counter
19-9.jpg,a carrot growing out of the ground
32-5.jpg,a cutlery tray with spoons and forks on it
42-11.jpg,a group of children playing instruments in a parade
13-14.jpg,a group of kittens laying in hay
64-7.jpg,a kitchen with a large window and a sink and a counter top
38-4.jpg,two men wearing african shirts and laughing while posing for a picture
78-7.jpg,a group of pens and markers on a white table
22-4.jpg,a group of young men playing soccer on a field
88-5.jpg,a man standing in a church with a cell phone
78-2.jpg,a wooden box filled with colored pencils
13-7.jpg,a cat is laying on top of a bird
53-4.jpg,a pitcher and a glass of lemonade next to each other
6-13.jpg,a brown cow with horns standing in a field
22-9.jpg,two people playing a game of basketball on a court
9-12.jpg,a man standing next to a dog on a leash
16-21.jpg,a garden with a green lawn and colorful flowers
79-3.jpg,a piece of white paper on a blue table
70-4.jpg,a house with a swimming pool in the yard
49-11.jpg,a plate of food with a bowl of green sauce
2-3.jpg,a man running with an ostrich in a field
83-11.jpg,a sketch of a man wearing sunglasses and a hat with a pen
49-9.jpg,a plate of food with a fork and a dipping sauce
55-10.jpg,a bunch of bottles of alcohol sitting on a table
89-7.jpg,a man dressed as santa claus standing in front of a crowd of people
43-3.jpg,three guitars on display in a glass case
18-10.jpg,a bunch of green onions in a field
36-5.jpg,a woman standing over a stove in a kitchen
9-7.jpg,two dogs are drinking from a water fountain
58-11.jpg,a person pouring milk into a cup of coffee
13-20.jpg,a cat sitting in the frozen grass
53-6.jpg,a glass of watermelon juice next to a pitcher of watermelon
12-14.jpg,a mother monkey holding her baby on her back
62-9.jpg,a pile of pineapples sitting on top of each other
2-14.jpg,an ostrich standing in a puddle of water in the dirt
8-19.jpg,an adult elephant and two baby elephants standing in a field
92-3.jpg,a large group of people walking down a street behind a rope
79-6.jpg,a stack of papers on a white
75-1.jpg,a red tractor is parked in a field
45-8.jpg,a man in a suit and tie playing a keyboard
42-6.jpg,a group of musicians playing trombone in a parade
44-10.jpg,a group of people singing with a bugle
40-2.jpg,the legs of two women wearing shoes with flags on them
89-6.jpg,a pair of beaded ornament hanging from a christmas tree
15-14.jpg,a yellow sunflower in front of a field of sunflowers
68-11.jpg,people in a gym working out on exercise bikes
15-20.jpg,a vase filled with sunflowers on a table
68-1.jpg,a man laying down on a barbell in a gym
6-20.jpg,a brown and white cow standing next to a tree
50-4.jpg,a bowl of salsa with peppers and onions
22-3.jpg,a basketball player dunking a ball into a hoop
11-2.jpg,a white horse eating hay from a pile
60-11.jpg,a plantation of banana trees in a field
59-1.jpg,three yellow pears in a colorful basket
38-2.jpg,a man is sitting on the steps of a building
44-6.jpg,a man playing a bugle in a crowd of people
11-22.jpg,a group of donkeys standing together in the dirt
71-10.jpg,a man working in a corn field with a hoe
69-9.jpg,a group of people standing outside of a house with a fence
17-14.jpg,a plant with green leaves and water droplets on it
2-17.jpg,two ostriches standing in a field of grass
89-0.jpg,christmas presents sitting under a christmas tree
70-12.jpg,a large white bedroom with a large bed and a window
39-5.jpg,a muslim man wearing a hat and smiling at the camera
2-23.jpg,an ostrich standing in a field with other ostriches
56-7.jpg,a pile of coffee beans sitting on a counter
11-11.jpg,a man is kneeling down next to a donkey
18-15.jpg,a bunch of red onions and a knife on a table
77-5.jpg,a blue box filled with colored pencils on a wooden table
39-12.jpg,a group of men playing a game of chess
36-12.jpg,a person stirring a pot of soup with a spoon
50-11.jpg,a plate of food on a white plate
1-15.jpg,a colorful parrot perched on top of a wooden post
65-9.jpg,a white toilet and a sink in a bathroom
14-10.jpg,a close up of a bouquet of orange roses
68-3.jpg,a man is doing a workout on a resistance training device
75-4.jpg,a farmer drives a tractor through a flooded field
56-3.jpg,a bunch of baskets filled with coffee beans
40-1.jpg,a group of shoes sitting on a table
64-12.jpg,a kitchen with a table and a refrigerator
36-11.jpg,a stove with a pot and a pan on it
15-16.jpg,a bunch of yellow sunflowers on a table
7-5.jpg,a leopard and a gazelle climbing a tree
81-7.jpg,a group of young men standing around wooden benches
53-8.jpg,a table with grapefruit juice and other citrus fruits
40-5.jpg,a person wearing a shoe with dirt on it and a walking cane
16-2.jpg,a group of people standing next to a statue of a elephant
36-3.jpg,a bunch of pots and pans on the ground
56-1.jpg,a cup of coffee sitting on a pile of coffee beans
14-19.jpg,a bee in a red rose
1-18.jpg,a yellow and green bird perched on a tree branch
75-12.jpg,a row of red tractors parked next to each other
16-11.jpg,a bunch of bottles of flowers with labels on them
7-7.jpg,a leopard and its cub walking down a dirt road
32-8.jpg,a glass bowl filled with spoons on a table
5-9.jpg,a black crow standing on a rock
51-5.jpg,a plate of food with rice and vegetables on it
86-1.jpg,a large statue of a buddha sitting on top of a hill
67-12.jpg,a teenage boy sleeping in his bedroom in his princeton dormitory
90-0.jpg,a man holding a crucifix and a wooden pole
90-3.jpg,a nun looks at a book as she walks with a group of people
41-10.jpg,a woman in a dress standing in the grass
81-5.jpg,a wooden table and a bench on a metal frame
15-21.jpg,a yellow sunflower sitting on a pile of sunflower seeds
83-12.jpg,a person drawing a portrait of a girl with long hair
36-4.jpg,a group of pots and pans hanging from a tree
22-10.jpg,a group of boys playing basketball on a court
35-9.jpg,a table set with plates and silverware on a white table cloth
37-2.jpg,two men in suits standing next to a tree with flags
35-8.jpg,a row of forks lined up on a wooden table
11-17.jpg,a donkey pulling a cart on the side of a road
44-3.jpg,a group of baseball bats sitting on a table
37-9.jpg,a crowd of people walking down a street
52-11.jpg,a stack of green wraps on a white towel
32-10.jpg,a bunch of spoons in a silver container
37-10.jpg,a group of men standing in front of a building
11-13.jpg,a donkey walking across a dry field
8-14.jpg,two elephants standing and one laying on the ground
63-1.jpg,an avocado cut in half on a cutting board
46-10.jpg,two wooden handled hammers on a white wall
12-2.jpg,a monkey is sitting next to a tree
18-16.jpg,a wooden box filled with red onions
66-9.jpg,a bathroom with a sink and a toilet
14-23.jpg,a bouquet of flowers sitting on a couch next to a pillow
22-8.jpg,two men playing basketball on a basketball court
56-8.jpg,two cups of coffee on a table with coffee beans and cinnamon sticks
55-6.jpg,a man in a red shirt holding a bottle of beer
92-6.jpg,a large group of people walking down a street
11-14.jpg,a group of people standing next to a donkey
44-5.jpg,a man is playing a bamboo flute
32-11.jpg,a table set up for a meal with plates and utensils
8-5.jpg,a herd of elephants walking through a field
56-5.jpg,a cup of coffee next to a bowl of coffee beans
22-6.jpg,a man playing with a ball on a court
19-1.jpg,a pile of carrots sitting next to a knife
54-2.jpg,a glass of coffee on a wooden table
63-10.jpg,a plate with avocado slices and a bowl of honeydew and a cut avocado
49-7.jpg,a basket of samosas on a napkin on a table
52-4.jpg,a bowl of food with a tortilla and
55-2.jpg,a glass of beer being poured from a bottle
9-19.jpg,a group of dogs with their tongues
33-4.jpg,three coffee cups sitting next to each other on a table
56-9.jpg,a cup of coffee on a plate on a table
77-7.jpg,a pair of red pencils with
90-7.jpg,a man carrying a cross in front of a crowd of people
41-3.jpg,a display of colorful quilts in a store
52-3.jpg,a person cooking food on a pan on a grill
48-7.jpg,a plate of food with rice and a salad
73-7.jpg,a tractor is parked in a dirt field
50-10.jpg,a close up of a bowl of red onions and tomatoes
63-12.jpg,a close up of an avocado cut in half
44-7.jpg,a man is playing a trumpet
11-19.jpg,a man is riding on a donkey drawn cart
46-7.jpg,a group of cigars sitting on top of a table
39-14.jpg,a group of men standing around each other laughing
73-12.jpg,a man plowing a field with two oxen
58-6.jpg,a man is milking a cow with a bucket
74-9.jpg,a woman harvesting crops in a field
88-4.jpg,three men praying at the wailing wall in jerusalem
88-2.jpg,a group of people holding signs and protesting in the street
35-2.jpg,a picture of forks knives and spoons on a white background
5-3.jpg,a black bird holding a knife in its mouth
80-10.jpg,a pile of blue and green toothbrushes next to a box of blue pills
16-8.jpg,a bouquet of flowers in a paper bag on a counter
4-12.jpg,two chickens standing in the grass next to a fence
7-13.jpg,a leopard standing on top of a tree branch
72-2.jpg,an axe on top of a piece of wood
18-3.jpg,a large pile of pink onions on a field
42-5.jpg,two men playing saxophone on a stage
76-10.jpg,a red and black book sitting on a
90-4.jpg,a young boy reading a book about the crucifixion
70-8.jpg,a man walking in front of a house with a palm tree
7-19.jpg,a leopard walking in the middle of a road
87-7.jpg,a man standing in front of a large painting of deities
44-2.jpg,a black and white photo of a woman singing into a microphone
22-7.jpg,a group of people playing basketball on a court in a park
4-6.jpg,a group of chickens in a chicken coop
55-12.jpg,a beer bottle sitting on a table in a store
16-13.jpg,a field of colorful flowers in the grass
35-12.jpg,a bunch of knives and forks sitting on a table
13-19.jpg,two cats standing next to each other in the grass
15-19.jpg,a sunflower in the middle of a field
81-6.jpg,a group of desks with chairs in a classroom
54-4.jpg,a cup of coffee with cookies on a saucer
6-18.jpg,a man is pulling a cart with cows down a dirt road
16-6.jpg,a woman writing at a table with flowers on it
66-7.jpg,a white bathroom with a shower and a sink
80-11.jpg,a pile of colored chalk on a table
1-24.jpg,a bird sitting on top of a chair
36-13.jpg,three people cooking food over a fire in a field
11-9.jpg,a group of people standing around some cows in a field
83-6.jpg,a drawing of a woman wearing a red dress with pencils
7-4.jpg,a leopard walking across a snow covered field
1-1.jpg,a colorful parrot standing in the grass
11-1.jpg,a horse is standing next to a body of water
58-1.jpg,a glass of milk sitting on a table
6-12.jpg,a herd of white cows grazing in a field
43-4.jpg,a group of guitars on display in a case
39-13.jpg,a man wearing a religious hat sitting on a bench
15-13.jpg,a bunch of yellow sunflowers in a field
76-4.jpg,a book about pammy book cover design and inner pages
69-5.jpg,a large swimming pool in front of a house
52-12.jpg,a plate of tortillas on top of a table
51-12.jpg,a plate of food with macaroni and cheese and broccoli
13-8.jpg,a white cat standing on a counter with fish
40-11.jpg,a person is wearing blue jeans and black shoes
64-10.jpg,a man standing in a kitchen with a stove
72-11.jpg,a axe with a wooden handle on a
79-1.jpg,a piece of white paper on a black
12-22.jpg,a group of baboons sitting on a tree branch
6-2.jpg,a woman is feeding a cow in a field
5-10.jpg,a black bird eating a bag of potato chips
75-10.jpg,a red tractor parked in front of a building
69-8.jpg,a group of people standing in front of a house
68-5.jpg,a man lifting weights in a gym
6-16.jpg,a herd of cattle walking down a dirt road
79-12.jpg,a blank piece of paper with lines on it
46-9.jpg,a man playing a trumpet at a concert
53-5.jpg,a tray of fruit and juices on a table
4-8.jpg,a chicken standing in the grass in front of a tent
85-2.jpg,a crucifix on a wall with a statue of jesus on it
14-15.jpg,three red roses in a garden with green leaves
36-8.jpg,a woman cooking food on a stove in a kitchen
71-4.jpg,a man working in a field with a hoe
60-7.jpg,a pile of bunches of green bananas
47-10.jpg,a piece of white rice on a blue and white plate
9-6.jpg,a man in a military uniform with a dog
10-8.jpg,a close up of a bull with horns
86-5.jpg,a picture of a buddha statue in a monastery
83-1.jpg,a picture of a boy with his hand in his mouth
17-10.jpg,a basket of greens in a vegetable garden
84-8.jpg,a large mosque with a blue sky in the background
9-2.jpg,a group of dogs laying on top of each other
16-20.jpg,a close up of an orange flower in a garden
85-7.jpg,a view of the lobby of a mosque from above
9-21.jpg,two dogs sitting in a basket
12-20.jpg,a monkey sitting on a tree branch with its mouth open
74-4.jpg,a sickle shaped weapon laying in the grass
47-9.jpg,a pot of food with a wooden spoon
67-8.jpg,a large building with a dirt road in front of it
52-5.jpg,a white plate with a stack of tortillas on it
92-11.jpg,a man standing in front of a crowd of people with a flag
37-8.jpg,two men walking down a dirt road
38-5.jpg,a clothing store with mannequins and racks of clothes
66-2.jpg,a tiled shower with a bench and lights in it
33-2.jpg,a group of blue and white cups and saucers on a table
18-11.jpg,a group of people working in a fruit market
32-4.jpg,a white plate with a fork and a spoon on it
15-6.jpg,a field of yellow sunflowers on a green field
2-1.jpg,a group of ostriches in a display case
83-4.jpg,a drawing of a girl with dreadlocks and a smile
58-3.jpg,a glass of milk being poured into it
19-20.jpg,a display of fruits and vegetables at a market
20-8.jpg,a display of cabbage on a table at a market
85-8.jpg,a church with a cross on the roof
85-3.jpg,a white church with a cross on the steeple
8-4.jpg,a large elephant walking in a field
43-8.jpg,three guitars laying in the grass
39-8.jpg,a woman in military uniform pins a medal on another woman
6-14.jpg,a horse is tied to a rope in the dirt
49-8.jpg,a plate of samosas with a slice of lime on top
6-3.jpg,a brown bull with long horns standing in a field
19-4.jpg,a bunch of carrots sitting on the ground
63-2.jpg,a group of green limes hanging from a tree
73-5.jpg,a large orange conveyor belt sitting in the dirt
45-6.jpg,a woman sitting at a keyboard
53-10.jpg,a mason jar filled with orange juice
87-3.jpg,a priest with a red dot on his forehead praying
53-2.jpg,a glass of orange juice on a plate of oranges
13-11.jpg,a lynx standing in the snow
2-20.jpg,an ostrich running in a field
20-2.jpg,a head of cabbage growing in the garden
82-3.jpg,a statue of a man sitting in a chair with a sword
87-10.jpg,a painting of deity sitting in a lotus pose
33-6.jpg,a bunch of cups and pitchers sitting on a table
7-14.jpg,a leopard walking down a dirt road
20-7.jpg,a close up of a bunch of cabbage in the sunlight
54-7.jpg,a glass cup with yellow liquid in it
63-6.jpg,a tree filled with lots of green fruit on it
50-6.jpg,a bowl of red onions and other vegetables
72-5.jpg,a group of different tools on the floor
61-5.jpg,a glass of orange juice next to oranges and a glass of orange juice
50-3.jpg,a white bowl of salad with tomatoes and cucumbers
7-1.jpg,a leopard laying on top of a tree
59-11.jpg,a bunch of mangoes hanging from a tree
87-11.jpg,a group of men wearing orange turbans and holding flags
62-7.jpg,a group of pineapples sitting on top of each other
75-8.jpg,a man using a tractor to pick grapes from a tree
79-2.jpg,an open book with a blank page on a table
76-1.jpg,a pile of books on a table
92-5.jpg,a group of men standing in a room talking to each other stock photography
13-21.jpg,two cats laying in a blanket next to each other
40-10.jpg,a box filled with shoes and a lot of shoes
39-6.jpg,a group of men wearing turbans sitting in a room
74-6.jpg,a man is cutting wheat in a field with a sickle
41-5.jpg,a display of colorful shirts and ties on display in a market
14-22.jpg,a wedding bouquet of pink roses on a white couch
61-2.jpg,a bunch of lemons hanging from a tree
49-4.jpg,a plate of food with slices of pizza and a slice of lime
58-7.jpg,a person pouring milk from a jug into three jars
82-2.jpg,a statue of a man holding a gun in a park
68-7.jpg,a man lifting a bar in a gym
19-16.jpg,a bunch of carrots on a cutting board
85-5.jpg,a large group of people sitting in a church
8-16.jpg,a boy looking at two elephants in a field
11-16.jpg,a donkey carrying two containers on its back
14-6.jpg,a hand holding a pink rose in its palm
43-9.jpg,a row of different colored electric guitars on display
58-9.jpg,a jug of milk and a glass on a table
9-15.jpg,a small dog standing in a field of tall grass
81-10.jpg,a woman wearing a mask walks through a classroom with tables and chairs
35-6.jpg,a set of forks and spoons on a white plate
66-10.jpg,a blue bathroom with a shower and a toilet
65-6.jpg,a bathroom with a toilet and a sink
72-4.jpg,a wooden spatula laying on top of a bed
12-5.jpg,a lion and a monkey in a field
15-2.jpg,a bunch of sunflowers in a field
78-4.jpg,a group of pens and pencils on a table
8-17.jpg,a man feeding a baby elephant with a bottle
20-3.jpg,a group of people standing in a garden
38-7.jpg,a young man standing in front of a cloudy sky
74-12.jpg,a pair of metal tongs on a brown background
53-9.jpg,a fruit cut in half next to a glass of juice
10-20.jpg,a group of cows with horns standing in a field
37-3.jpg,a group of people posing for a picture in front of a house
18-1.jpg,a bunch of buckets filled with pink onions
55-11.jpg,a group of bottles of beer sitting on a shelf
67-1.jpg,a group of people in a room with bunk beds
75-7.jpg,an orange tractor is parked next to a pond
9-14.jpg,a brown dog laying down in the dirt
46-2.jpg,an old man is brushing his teeth with a toothbrush
6-22.jpg,a woman is milking a cow from a bucket
92-12.jpg,a group of people are standing in a room
4-9.jpg,a flock of birds in a pen in front of a building
60-5.jpg,a bunch of bunches of bananas on a table
83-7.jpg,two men are holding up a piece of art
60-1.jpg,a plate of fried potatoes on a wooden table
41-4.jpg,a rug with giraffes and other animals on it
87-4.jpg,a bride and groom exchanging vows at a wedding
80-1.jpg,a pile of rainbow colored balls
48-8.jpg,a plate of rice with carrots and other vegetables
67-7.jpg,a bedroom with a bunk bed with a backpack on the floor
45-7.jpg,a group of children playing a piano keyboard
1-16.jpg,a green bird is sitting on a tree
42-8.jpg,two soldiers holding bells in front of a stone wall
53-1.jpg,a glass of watermelon juice on a plate of watermelon slices
38-6.jpg,a man holding a tray of beer bottles and glasses
62-2.jpg,a group of pineapples sitting next to each other
43-11.jpg,a man is playing a guitar while another man looks on
60-4.jpg,a bunch of bananas hanging from a tree
9-18.jpg,two dogs are standing next to each other
77-2.jpg,a group of colored pencils
75-2.jpg,a tractor working in the field on a sunny day
83-8.jpg,a drawing of actor smiling and pointing at the camera
33-5.jpg,a pitcher sitting on top of a pile of cups and plates
2-19.jpg,two ostriches running together in the desert
64-9.jpg,a kitchen with red and white cabinets and a sink
56-4.jpg,two cups of coffee on plates on a wooden table
16-19.jpg,a garden with colorful flowers and a green lawn
81-2.jpg,a classroom full of students sitting at desks and taking exams
12-18.jpg,a mother monkey and her baby sitting on a rock
72-1.jpg,an old axe with a wooden handle on a
89-8.jpg,a large group of people in a church watching a religious ceremony
44-4.jpg,a woman is playing with a baseball bat
70-5.jpg,a group of small houses on a dirt field
6-19.jpg,a white cow and a calf standing in a field
49-6.jpg,a plate of cut up samosas on a table
82-8.jpg,a statue of a man sitting on a rock
39-15.jpg,a black and white photo of a woman wearing headphones and a straw hat
39-1.jpg,a young boy holding a bottle of milk
10-14.jpg,a herd of buffalo grazing in a field of tall grass
90-6.jpg,a man holding a cross on top of his head
45-10.jpg,a person playing a piano with an open book on it
41-6.jpg,a woman stands next to a display of flags with portraits of politicians
40-8.jpg,a man in a red shirt sitting next to a pile of shoes
82-11.jpg,the statue of a soldier holding a gun on top of a pedestal
41-1.jpg,a group of women walking on the beach with baskets on their heads
43-6.jpg,a boy sitting on the steps playing a guitar
73-8.jpg,a man is riding a tractor in the dirt
70-3.jpg,a man sitting in front of a yellow house
48-5.jpg,a plate of yellow rice in a white bowl on a table
33-9.jpg,a cup of tea and a pot of milk on a wooden table
6-24.jpg,a man walking three cows down a street
71-6.jpg,a young boy is working in the dirt with a shovel
65-12.jpg,a urinal in the floor of a white tiled bathroom
77-1.jpg,a close up of a pencil with
41-2.jpg,a woman holding a bunch of bananas in a market
51-10.jpg,a plate of food with rice and vegetables on it
39-11.jpg,a man is smiling while talking to a group of people
92-2.jpg,a group of people walking down a street with a sign
5-11.jpg,a flock of birds flying over a field
76-2.jpg,an open book sitting on top of a table
56-2.jpg,a man holding a large cup of coffee
78-3.jpg,a pile of pens on a white table
44-11.jpg,two young girls playing with sticks in a knitting class
63-5.jpg,a bunch of greenruits hanging from a tree
71-9.jpg,a person using a shovel to dig in the grass
61-10.jpg,a basket of oranges sitting on a table
40-7.jpg,a young boy is sitting on the ground with his hand in a bag
36-6.jpg,a man cooking over a fire in a kitchen
4-3.jpg,a large group of chickens in a room
11-24.jpg,a donkey looking over a fence at the camera
62-10.jpg,a pile of pineapples piled on top of each other
19-2.jpg,a row of carrots with greens in the dirt
35-4.jpg,a bunch of forks on a table
61-6.jpg,a pile of oranges with one cut in half
45-3.jpg,a man playing a keyboard in a recording studio
81-8.jpg,a group of children sitting at desks in a classroom
42-9.jpg,a group of musicians wearing red uniforms and playing trumpet
11-7.jpg,a couple of donkeys are standing in the hay
7-10.jpg,a cheetah standing on top of a tree branch
42-10.jpg,a group of soldiers playing trombones in a parade
92-4.jpg,a man in a white hat talking to a crowd of people
74-3.jpg,a knife laying in the grass
10-11.jpg,a buffalo with large horns standing in a field
12-11.jpg,a gorilla is sitting in the grass
61-12.jpg,a person holding a green apple in their hand
66-1.jpg,a bathroom in a private house with a wooden door
5-1.jpg,two black birds perched on a tree branch
12-8.jpg,a monkey holding a banana in its hand
64-11.jpg,a kitchen with green cabinets and a counter top
22-1.jpg,a group of people playing a game of basketball on a court
83-3.jpg,a drawing of a young woman with dreadlocks and a headband
16-18.jpg,the valley of flowers in the mountains
74-10.jpg,a horseshoe with a wooden handle and a hammer
12-25.jpg,a group of baboons sitting in the grass
12-12.jpg,a monkey is standing in the grass
63-4.jpg,a picture of three avocados with one cut in half
86-9.jpg,a monk sitting on a ledge with mountains in the background
13-22.jpg,two cats playing with a toy on the floor
47-7.jpg,a plate of food with broccoli carrots and mashed potatoes
77-10.jpg,a pile of orange pencils
19-13.jpg,a pile of carrots sitting on top of a table
87-5.jpg,a statue of a deity with an elephant in its mouth
