image_name,caption
36-1.jpg,a group of women playing drums in a temple
35-6.jpg,a woman playing a guitar in front of a group of people
53-12.jpg,a row of three cups filled with coffee on a table
26-2.jpg,a group of women standing around a pot of food
74-10.jpg,two cows pulling a cart through a muddy field
49-2.jpg,a plate of fried donuts with a bowl of dipping sauce
8-4.jpg,a couple of lions walking down a dirt road
21-7.jpg,a group of children playing soccer in the dirt
23-9.jpg,a group of young children holding up a puppet in a parade
52-6.jpg,a person holding a cup of coffee in their hand
19-8.jpg,a person holding a green cucumber growing on a plant
59-6.jpg,a watermelon sitting on top of a pile of greenruits
42-4.jpg,a statue of an elephant laying on top of a fountain
51-9.jpg,a bunch of fruit hanging from a tree
48-11.jpg,a black plate of meatballs on a wooden table
71-12.jpg,a bucket of water being poured into it
52-2.jpg,a cup of tea with a slice of lemon and mint
9-9.jpg,a tiger running in the water
11-5.jpg,a field of lotus flowers on the beach
75-12.jpg,a person sitting at a desk typing on a computer keyboard
58-7.jpg,a cluster of fruit hanging from a tree branch
60-13.jpg,a hand holding a bunch of red grapes
4-3.jpg,a flock of birds standing on the ground
64-10.jpg,a dining room with a wooden table and chairs
77-12.jpg,a boat on the water in a body of water
60-6.jpg,a bowl of grapes sitting on a tiled floor
25-12.jpg,a woman playing with fire in the ground
48-9.jpg,a person cooking food on a grill
33-8.jpg,a gold and clear glass faceted bowl with a white reflection
68-5.jpg,a woman walking with an umbrella
1-6.jpg,two peacocks standing in a field of trees
1-7.jpg,a peacock fanning its feathers at the zoo
12-10.jpg,a field of yellow sunflowers in a field
3-2.jpg,a woman is holding a bird in her hand
57-9.jpg,a bunch of mangoes hanging from a tree
19-5.jpg,a bowl of green beans sitting on a table
53-4.jpg,a pile of coffee beans and a cup of
26-5.jpg,a group of people wearing surgical masks standing around a man holding a bowl of food
10-5.jpg,two dogs are standing next to a motorcycle
38-1.jpg,a shovel in the sand on the beach
55-7.jpg,a glass of milk with greens in it on a table
30-3.jpg,a woman is preparing food in a bowl on the floor
56-6.jpg,a group of figs on a wooden table
19-12.jpg,three people walking through a field of crops
51-8.jpg,a man climbing a coconut tree to collect the fruit
13-8.jpg,a cluster of pink roses in a garden
39-9.jpg,a man plowing a field with two cows
40-11.jpg,a man driving a tractor in a field
47-10.jpg,a bowl of curry with vegetables and spices on a table
58-11.jpg,a cutting board with some artichokes and a knife
49-11.jpg,four donuts in a metal bowl on a table
49-5.jpg,a bunch of meatballs on leaves on a plate
37-9.jpg,a group of people standing around a small hut
45-5.jpg,a group of baseball bats sitting next to each other
41-10.jpg,a man painting a mural on a wall
81-6.jpg,a man walking down a street next to a tree
14-4.jpg,women working in a field of flowers
79-7.jpg,a black and white photo of a toothbrush and liquid
27-6.jpg,a group of lit candles on top of a cake
39-6.jpg,two bulls pulling a man on a dirt field
31-11.jpg,three wooden spoons filled with seeds on a table
26-13.jpg,a group of people wearing masks standing around a vase
50-12.jpg,a plate of food with two bowls of soup and a samosa
49-1.jpg,a group of donuts on a white plate
3-5.jpg,a flock of pigeons flying in front of a temple
62-8.jpg,a small bathroom with a toilet in the floor
47-11.jpg,a bowl of soup on a table with a spoon
82-9.jpg,a large group of people holding flags in a crowd
1-3.jpg,a peacock laying on the ground with its feathers out
37-12.jpg,a person is standing in front of a hut
51-7.jpg,a man looking at a green vase
83-3.jpg,a young girl wearing a red dress and a gold belt
4-12.jpg,a black bird eating a fish in the water
24-1.jpg,a group of young men posing for a picture on a basketball court
63-8.jpg,a bed in a room with a table and a lamp
55-5.jpg,two bowls of soup with chilis on a table
32-8.jpg,two men sitting on the floor making pottery in a street
63-12.jpg,a bedroom with a bed and a large window
44-4.jpg,a pair of shoes and a wooden stick on a table
5-12.jpg,two bald eagles flying together in the sky
27-12.jpg,a decorated rangoli on the floor with candles
18-2.jpg,a bunch of green cucumbers growing on a plant with purple flowers
83-0.jpg,a portrait of a young woman wearing a dress and pearl necklace
37-11.jpg,a house with a straw roof and a brick wall
72-10.jpg,a pen on a wooden table
80-8.jpg,a group of people standing in a room next to a sign
81-8.jpg,two men walking down the street with a sign
17-5.jpg,a group of cucumbers growing in a greenhouse
55-3.jpg,a bowl of white soup on a banana leaf
36-6.jpg,a group of men playing drums in a train
46-12.jpg,an old woman making food in a kitchen
8-13.jpg,a lion with its tongue licking a baby lion
82-7.jpg,a group of people sitting around a table with a man standing in front of a
47-3.jpg,a bowl of soup on a yellow table
52-8.jpg,three cups of coffee on a silver tray
40-6.jpg,a green tractor pulling a hay trailer in a field
11-7.jpg,a man standing in a field of lotus flowers
18-4.jpg,a bunch of purple peppers hanging on a plant
73-8.jpg,a hand holding a pencil on a piece of paper
23-6.jpg,a group of people playing with water in a fountain
33-12.jpg,a bowl of breaded meatballs on a table
41-2.jpg,a man painting a mural on a wall
43-7.jpg,a barrel shaped drum sitting on a table
71-6.jpg,a variety of paints and other products are stacked in a store
51-12.jpg,a person holding an aloe vera leaf in a bowl of fruit
71-3.jpg,a faucet dripping water into a bucket
58-3.jpg,a close up of a honeycomb on a tree
76-12.jpg,a group of people wearing masks in a hospital
7-11.jpg,a group of elephants standing in the woods
8-8.jpg,two lions walking next to each other on a dirt road
11-6.jpg,a woman is swimming in the water
39-10.jpg,a group of people and cows in a field
74-1.jpg,two bulls with saddles standing in a field
80-0.jpg,a woman in a purple dress holding a bunch of straw
36-2.jpg,a man walking with a drum
46-5.jpg,a plate of white idlis with dipping sauces on a table
37-7.jpg,a man sitting in the doorway of a hut with a bicycle
16-5.jpg,a green gourd on a plant with green leaves
70-2.jpg,a bronze statue of anindu deity with a chariot
28-10.jpg,a group of people standing around a bunch of statues
69-10.jpg,three monks standing by the water in front of angkor wat
33-2.jpg,a stainless steel bowl sitting on a black counter
60-4.jpg,a bowl of red grapes on top of a table
64-2.jpg,a dining room with a large table and chairs and a fireplace
11-11.jpg,a group of pink water lilies in a pond
29-11.jpg,a large crowd of people in a beach
5-3.jpg,a bird flying over a building with a bird toy
15-9.jpg,a small frog sitting in the water with lily pads
29-1.jpg,a group of people praying in the water with candles
30-10.jpg,a person peeling a lemon with a spatula over a bowl of vegetables
53-9.jpg,a mug of nutella coffee with a spoon
60-8.jpg,a bunch of green grapes hanging from a tree
49-8.jpg,a plate of food with cookies on a table
2-6.jpg,four white geese walking on the grass near the water
21-1.jpg,a group of men playing a game of soccer on a dirt field
52-1.jpg,a cup of coffee and two cookies on a table
19-7.jpg,a flower on a plant in a garden
1-10.jpg,a flock of peacocks standing next to a body of water
3-4.jpg,a person holding a bird in their hand
63-5.jpg,a bedroom with a white bed and a window
76-1.jpg,a group of doctors in a hospital room with a patient on a bed
78-4.jpg,a large white building with people standing outside of it
68-10.jpg,a man wearing a face mask in a synagogue
40-7.jpg,a green and yellow tractor in the middle of a field
37-2.jpg,a person sitting in a hut in the jungle
23-12.jpg,a man is standing in a group of people and handing a lantern to a woman
17-11.jpg,a group of people standing around a pile of green bananas
76-4.jpg,a group of people in a hospital room with beds
75-8.jpg,a person is holding a calculator
79-15.jpg,a person giving a thumbs up sign on a dirt road
45-11.jpg,a wooden harmonica on a white table
40-12.jpg,a man standing next to a red tractor in a flooded field
36-3.jpg,two men with masks playing drums in the street
55-12.jpg,two small cups of food on a wooden cutting board
15-12.jpg,a yellow water lily in a pond
37-5.jpg,a group of people standing in front of a hut
32-9.jpg,a man working on a pottery pot over an open fire
82-4.jpg,a large group of people sitting in a crowd under a tent
51-10.jpg,a coconut and several candles on a green leaf
33-6.jpg,a yellow bowl is sitting on a blue table
30-1.jpg,three pieces of wood sitting on a tiled floor
28-7.jpg,a man is painting statues of deities on a float
24-2.jpg,a group of men playing a game of basketball
41-4.jpg,two men are painting a mural on a wall
13-6.jpg,a man kneeling in a field of flowers
9-7.jpg,a tiger walking in a field near a body of water
78-12.jpg,a red building with a courtyard and benches
25-3.jpg,two people are watching a fireworks display
35-2.jpg,a woman sitting on the floor playing a guitar
24-13.jpg,a group of young men playing basketball on a court
5-1.jpg,three vultures sitting on a branch
73-5.jpg,a bunch of colored pencils in a case
20-8.jpg,two men standing under a tree talking
32-10.jpg,a man in a turban working with a hammer and a hammering tool on
60-2.jpg,a bunch of grapes sitting in a bowl on a table
35-10.jpg,a man sitting on the floor playing a guitar
77-3.jpg,a house boat in the water with trees in the background
40-10.jpg,a man riding an old tractor in the mud
41-3.jpg,how to draw a cow drawing a cow on a paper youtube
56-9.jpg,a basket of fruit with halves of watermelon
66-4.jpg,a large white building with many windows and a blue sky
4-6.jpg,two birds kissing on a tree branch
38-13.jpg,a group of baseball bats on a blue table
45-12.jpg,a man with a baseball bat in his mouth
68-6.jpg,a man praying in front of a mosque
14-7.jpg,a yellow and orange flower in the grass
15-3.jpg,a pink water lily with green leaves
61-1.jpg,a large kitchen with wooden cabinets and a stove
66-3.jpg,a row of tall buildings with cars parked in front of them
43-11.jpg,a man is playing a drum in a market
61-5.jpg,a kitchen with a stove and some pots and pans
32-2.jpg,a person holding a hammer on the ground
40-1.jpg,a man driving a red tractor in the dirt
34-11.jpg,a bunch of blenders and other appliances sitting on a table
34-6.jpg,a food processor filled with broccoli on a counter
37-3.jpg,a small hut with a blue tarp on top of it
41-8.jpg,a drawing of a wolf being drawn with a pencil
11-2.jpg,a man sitting in a boat in the water
51-6.jpg,a person holding a green plant in their hand
56-10.jpg,a close up of a sliced fruit with leaves
43-5.jpg,a wooden basket sitting on top of a table
31-6.jpg,a spoon in a pot of food on a stove
79-17.jpg,a person holding a brushstroke of ink on a piece of paper
53-10.jpg,two cups of hot chocolate with a bottle of milk and some cinnamon sticks
2-3.jpg,a swan walking through the water with its wings spread
61-7.jpg,a bathroom with a sink and a window
38-2.jpg,a man standing next to a row of wooden poles
82-3.jpg,a group of people sitting around a table
53-6.jpg,a woman holding a cup of coffee
28-9.jpg,a statue of an elephant sitting in the water
8-10.jpg,a lion laying on the ground behind a fence
50-8.jpg,a plate of breakfast food with tortillas and scrambled eggs
57-6.jpg,a bunch of mangoes hanging from a tree
18-5.jpg,a man standing in a field of vegetables
13-4.jpg,a group of people working in a field of flowers
72-6.jpg,a hand holding a pen with a thumb on a white
11-10.jpg,a woman is standing on a bridge in a pond
75-9.jpg,a man working with two boys on a laptop computer
25-6.jpg,a crowd of people watching fireworks at night
36-12.jpg,a man sitting on the floor playing a drum
3-9.jpg,a group of people standing around a table with pigeons
22-9.jpg,a man riding on the back of a bull
82-2.jpg,two men standing in front of a banner
5-9.jpg,two bald eagles standing next to a group of chicks
79-14.jpg,a person painting their nails with purple nail polish
26-9.jpg,a person stirring a pot on top of a pumpkin
74-12.jpg,two brown cows with saddles and horns standing next to each other
1-11.jpg,a peacock perched on top of a wall
83-4.jpg,a woman in a sari holding a tea pot
16-1.jpg,two green fruits hanging from a tree
72-8.jpg,a green and silver pen sitting on top of leaves
73-3.jpg,a macro shot of sharpened orange pencils
67-1.jpg,people cooling off in a pool of water
43-10.jpg,a hand on the top of a banjo
14-12.jpg,a man is pulling a cart with yellow flowers on it
8-12.jpg,a baby lion sitting on the ground with a group of lions
12-5.jpg,a sunflower in a field of sunflowers against a blue sky
47-5.jpg,a pot of soup with carrots and asparagus on a stove
35-5.jpg,a guitar is sitting on a blue curtain
13-2.jpg,a bush of pink roses growing over a fence
19-1.jpg,a green leaf of a marijuana plant on a wooden table
35-8.jpg,a man and a woman sitting on the floor with a musical instrument
83-9.jpg,a woman in a pink and green sari walking down the street
3-1.jpg,a group of pigeons are standing on the ground
82-12.jpg,a man handing a plate of food to a little girl
52-10.jpg,a hand holding a glass of chocolate milkshake
39-13.jpg,a man is plowing a field with two bulls
1-1.jpg,a group of people sitting around a pile of peacock feathers
35-7.jpg,a group of people standing around a musician playing a instrument
44-7.jpg,image may contain  person playing a musical instrument and on stage
32-6.jpg,old rusty tools on a wooden table including a hammer and nails
82-0.jpg,a group of people standing in a tent with their hands in the air
46-2.jpg,a pile of coconut cookies on a black surface
62-1.jpg,a bathroom with a shower and a toilet
83-6.jpg,a woman in a yellow dress on a red carpet
19-9.jpg,a hand holding a marijuana plant in a field
44-11.jpg,a young man is playing a large bugle
13-7.jpg,a close up of a red flower in a garden
4-11.jpg,a black bird sitting on a tree branch
74-4.jpg,a man plowing a field with two white cows
42-3.jpg,a carving of a group of angels on a rock
